18211:518,616,650,76,654,8,302,58,29,542
18212:518,616,76,654,15,17,564,8,58,542
18261:866,616,76,654,17,84,302,8,58,29
18272:866,616,76,654,17,84,302,8,58,29
18273:616,76,654,15,17,302,8,58,508,542
18284:518,616,654,15,17,84,302,8,29,542
18306:518,616,76,302,17,84,8,58,29,542
18311:226,70,81,616,654,17,84,302,500,508
18316:866,616,76,654,17,84,302,8,58,29
18322:616,76,654,17,4755,564,245,378,508,189
18334:866,616,76,654,17,84,302,8,58,29
18337:518,616,650,654,15,17,564,302,8,542
18360:518,616,76,654,17,84,302,8,58,542
18365:866,616,76,654,17,84,302,8,58,29
18384:518,8,650,302,15,17,564,654,58,542
18392:518,8,650,654,15,17,564,302,58,542
18394:866,616,76,654,17,84,302,8,58,29
18404:518,616,654,15,17,84,302,8,58,542
18405:518,8,616,76,15,17,245,58,508,1023
18411:518,616,76,654,17,302,8,58,508,542
18416:866,616,76,654,17,84,302,8,58,29
18417:518,8,650,76,654,15,84,302,58,542
18433:866,616,76,654,17,84,302,8,58,29
18491:81,616,76,654,17,84,302,8,564,29
18496:168,616,76,654,17,302,984,58,8860,508
18505:101,616,76,654,17,84,302,8,58,542
18510:518,616,654,15,17,302,8,58,29,542
18525:866,616,76,654,17,84,302,8,58,29
18545:1410,616,76,302,17,564,654,8,58,61
18561:518,616,76,302,15,17,654,58,542,245
18571:518,616,650,654,17,84,8,58,29,542
18616:518,616,76,654,15,8,84,302,58,542
18639:70,616,76,302,17,84,654,8,58,542
18648:518,81,8,616,76,654,17,302,58,245
18657:518,616,76,654,17,245,8,58,61,542
18663:224,542,616,650,76,654,17,302,58,62
18666:518,616,650,654,17,564,302,8,58,542
18686:518,616,650,654,17,564,302,8,58,542
18690:1126,518,103,654,61,17,564,245,1405,542
18697:866,616,76,654,17,84,302,8,58,29
18698:866,616,76,654,17,84,302,8,58,29
18707:866,616,76,654,17,84,302,8,58,29
18709:518,616,76,302,15,17,654,8,58,542
18711:866,616,76,654,17,84,302,8,58,29
18712:866,70,616,76,654,17,84,302,8,58
18713:866,616,76,654,17,84,302,8,58,29
18766:518,616,650,76,654,15,8,84,58,542
18810:518,8,650,76,302,15,17,84,564,29
18815:518,616,76,302,15,17,654,58,508,542
18823:616,301,654,238,17,84,302,8,58,542
18827:518,8,616,76,654,17,564,302,29,542
18836:518,616,654,17,84,302,8,58,508,542
18845:518,616,654,15,17,84,302,8,58,542
18852:866,616,76,654,17,84,302,8,58,29
18885:65,226,70,8,616,76,302,17,508,1023
18887:866,616,76,654,17,84,302,8,58,29
18901:518,616,650,76,654,8,84,58,29,542
18944:866,616,76,654,17,84,302,8,58,29
18965:866,616,76,654,17,84,302,8,58,29
18999:616,650,76,654,17,84,302,8,58,29
19001:518,616,654,15,8,84,302,58,29,542
19006:866,616,76,654,17,84,302,8,58,29
19010:518,616,76,654,17,84,8,564,58,542
19019:518,616,76,654,17,84,302,8,58,542
19022:616,76,654,15,17,564,302,8,58,542
19025:866,616,76,654,17,84,302,8,58,29
19030:866,616,76,654,17,84,302,8,58,29
19032:518,616,650,654,17,564,302,8,84,58
19043:866,616,76,654,17,84,302,8,58,29
19046:866,616,76,654,17,84,302,8,58,29
19048:518,616,650,76,654,17,84,302,8,58
19049:131,518,8,616,17,245,119,1405,94,1023
19050:866,616,76,654,17,84,302,8,58,29
19051:518,616,650,654,17,84,8,58,29,542
19062:32,518,616,654,17,302,58,508,1405,542
19065:32,6,76,654,61,17,302,58,29,245
19069:866,518,616,76,654,17,564,302,8,58
19070:866,616,76,654,17,84,302,8,58,29
19094:224,354,616,76,654,17,302,8,58,29
19095:354,616,650,654,17,84,302,58,508,1023
19096:518,8,616,654,15,17,564,508,1405,542
19097:616,76,302,17,564,654,58,508,61,542
19102:518,8,76,654,15,84,564,58,29,542
19129:866,616,76,654,17,84,302,8,58,29
19130:518,616,302,17,84,654,8,564,58,542
19144:616,364,76,302,17,564,654,8,58,1405
19148:866,899,518,616,76,654,17,302,8,58
19156:866,616,76,654,17,84,302,8,58,29
19163:931,518,616,76,654,17,245,8,378,542
19165:518,8,616,302,17,947,84,654,542,245
19174:866,616,76,654,17,84,302,8,58,29
19176:486,518,8,616,76,15,496,17,245,1405
19178:866,616,650,76,654,17,84,302,8,58
19184:866,616,76,654,17,84,302,8,58,29
19185:866,518,81,616,76,654,17,302,8,58
19198:616,76,302,17,564,654,8,58,508,542
19199:518,8,616,654,15,17,84,245,508,542
19240:518,616,654,17,302,8,58,61,542,1119
19241:518,616,654,15,8,84,302,58,29,542
19243:32,518,616,76,654,17,564,302,58,542
19244:866,616,76,654,17,84,302,8,58,29
19246:518,616,76,302,15,8,84,654,58,542
19259:866,616,76,654,17,84,302,8,58,29
19262:135,168,616,76,654,17,1326,302,984,8860
19265:616,302,861,17,84,654,8,58,29,542
19276:518,616,650,302,15,17,654,8,58,542
19277:518,616,302,15,17,654,8,58,61,542
19304:866,616,76,654,17,84,302,8,58,29
19307:616,76,654,17,564,302,8,58,61,542
19308:518,616,650,654,15,8,84,302,58,542
19309:518,8,616,654,17,84,302,58,542,245
19320:518,616,76,654,17,564,302,8,58,542
19328:866,899,518,616,76,654,17,302,8,58
19343:866,616,76,654,17,84,302,8,58,29
19354:866,81,616,650,76,654,17,302,8,58
19355:518,616,302,285,17,564,654,58,61,542
19356:866,616,76,654,17,84,302,8,58,29
19357:866,616,76,654,17,84,302,8,58,29
19400:518,8,76,654,15,84,302,58,29,542
19405:866,616,76,654,17,84,302,8,58,29
19410:224,354,616,76,302,17,654,8,58,508
19422:518,616,650,654,17,564,302,8,58,542
19433:866,616,76,654,17,84,302,8,58,29
19434:616,650,654,15,17,564,302,8,58,542
19443:866,616,76,654,17,84,302,8,58,29
19444:81,650,76,302,17,564,654,58,2139,508
19446:518,616,302,15,17,564,654,8,58,542
19447:32,616,302,238,17,564,654,8,58,542
19448:866,616,76,654,17,564,302,8,58,29
19452:518,616,654,15,17,84,302,8,58,542
19462:518,616,302,15,17,84,245,8,58,654
19463:866,616,76,654,17,84,302,8,58,29
19467:518,616,76,654,15,8,84,302,58,542
19468:518,616,654,15,8,84,564,58,29,542
19475:616,76,238,17,564,302,8,29,542,245
19476:866,616,76,654,17,84,302,8,58,29
19482:518,616,654,15,17,84,302,8,564,58
19498:866,616,76,654,17,84,302,8,58,29
19503:866,616,76,654,17,84,302,8,58,29
19517:518,616,76,654,8,84,302,58,29,542
19528:226,70,81,616,76,780,302,17,654,731
19541:866,616,650,76,654,17,84,302,8,58
19544:866,70,616,76,654,17,302,8,58,542
19549:518,616,76,302,17,654,8,58,61,542
19554:518,650,76,654,15,17,302,58,29,542
19582:866,616,76,654,17,84,302,8,58,29
19583:866,616,76,654,17,84,302,8,58,29
19626:518,616,76,654,15,8,84,302,58,542
19646:866,616,76,654,17,84,302,8,58,29
19680:866,616,76,654,17,84,302,8,58,29
19682:518,616,302,15,17,564,654,8,58,542
19692:518,8,616,654,17,302,58,508,542,245
19705:866,616,650,76,654,17,84,302,8,58
19707:518,81,8,616,76,302,17,84,58,61
19757:518,616,76,302,17,564,654,8,58,542
19759:518,616,302,15,17,564,654,8,58,542
19763:866,616,76,654,17,84,302,8,58,29
19764:518,616,650,302,17,84,8,58,29,542
19768:866,616,76,654,17,84,302,8,58,29
19774:354,70,616,76,654,17,84,302,58,1535
19781:518,616,94,302,17,84,654,8,58,542
19788:616,650,61,654,15,17,302,58,29,542
19814:866,616,76,654,17,84,302,8,58,29
19832:866,616,650,76,654,17,84,302,8,58
19847:518,616,76,302,17,84,8,58,29,542
19852:866,616,76,654,17,84,302,8,58,29
19881:866,616,76,654,17,84,302,8,58,29
19882:518,616,76,654,8,84,302,58,29,542
19887:866,616,76,654,17,84,302,8,58,29
19893:518,616,76,654,17,564,302,8,58,542
19950:866,616,650,76,654,17,84,302,8,58
19965:866,616,76,654,17,84,302,8,58,29
19983:866,616,76,654,17,84,302,8,58,29
19985:518,616,76,302,17,84,8,58,29,542
19996:518,616,76,654,15,8,84,302,58,542
20059:518,616,302,15,17,84,654,8,58,542
20067:866,616,76,654,17,84,302,8,58,29
20073:518,616,76,654,15,17,302,8,58,542
20074:131,1382,518,103,8,4268,654,17,302,245
20075:70,616,650,76,654,17,84,302,8,58
20094:518,486,616,76,302,17,245,8,58,508
20095:518,616,302,17,787,84,654,564,58,542
20115:866,616,76,654,17,84,302,8,58,29
20116:866,616,76,654,17,84,302,8,58,29
20120:866,616,76,654,17,84,302,8,58,29
20125:866,616,76,654,17,84,302,8,58,29
20160:226,81,168,616,76,302,719,17,2139,508
20161:518,616,650,654,17,564,302,8,58,542
20166:518,616,654,15,17,564,302,58,61,542
20183:866,518,616,76,654,17,84,302,8,58
20206:2275,8,616,650,76,654,17,564,302,58
20208:866,616,76,654,17,84,302,8,58,29
20220:518,616,76,654,15,8,84,58,29,542
20233:866,616,76,654,17,84,302,8,58,29
20234:518,616,650,76,15,17,8,58,29,542
20257:866,70,616,76,654,17,84,302,8,58
20268:866,616,76,654,17,84,302,8,58,29
20294:866,616,76,654,17,84,302,8,58,29
20299:518,616,138,76,302,17,654,58,61,542
20304:866,616,76,654,17,84,302,8,58,29
20305:70,518,616,76,654,17,84,302,8,58
20316:518,616,76,654,8,84,302,564,29,542
20319:866,616,76,654,17,84,302,8,58,29
20322:866,616,76,654,17,84,302,8,58,29
20327:866,616,76,654,17,84,302,8,58,29
20333:518,616,302,17,654,8,58,1403,61,542
20334:518,616,650,654,15,17,302,8,58,542
20360:518,616,650,76,17,84,8,58,29,542
20378:518,616,650,76,654,8,84,302,58,29
20379:354,70,616,650,76,302,17,564,654,58
20380:518,616,1102,654,15,17,302,8,58,542
20381:866,616,76,654,17,84,302,8,58,29
20394:866,616,76,654,17,84,302,8,58,29
20395:616,76,429,302,17,564,654,8,84,58
20409:866,616,76,654,17,84,302,8,58,29
20420:866,616,76,654,17,84,302,8,58,29
20438:866,616,76,654,17,84,302,8,58,29
20439:866,616,76,654,17,84,302,8,58,29
20440:866,616,76,654,17,84,302,8,58,29
20441:518,616,76,654,17,84,302,8,58,542
20443:518,616,302,15,17,564,654,8,58,542
20456:518,616,650,654,15,17,302,8,58,542
20463:866,616,76,654,17,84,302,8,58,29
20465:518,616,302,15,17,564,654,8,58,61
20466:866,8,616,76,654,17,84,302,58,542
20473:354,70,616,654,238,17,302,8,58,542
20497:866,616,76,654,17,84,302,8,58,29
20498:8,616,302,15,17,84,654,564,58,542
20507:866,616,76,654,17,84,302,8,5975,58
20512:518,616,76,654,17,302,8,58,508,542
20520:866,616,76,654,17,84,302,8,58,29
20544:866,616,76,654,17,84,302,8,58,29
20545:518,616,76,654,15,17,302,8,58,542
20546:354,70,518,650,302,17,84,1102,29,542
20547:8,616,650,654,17,302,238,58,508,542
20549:518,616,61,654,15,17,302,245,8,1405
20550:866,616,76,654,17,84,302,8,58,29
20553:518,616,302,15,17,84,8,58,29,542
20555:518,616,650,76,302,17,564,654,8,58
20556:866,899,518,616,76,654,17,302,8,58
20572:518,616,76,654,15,17,302,8,58,542
20582:616,650,654,15,17,302,8,58,508,542
20607:518,616,650,76,15,17,84,58,29,542
20624:866,616,76,654,17,84,302,8,58,29
20628:518,616,1102,654,17,302,8,58,29,542
20655:518,616,302,15,17,654,8,58,61,542
20684:616,76,302,17,564,654,8,58,508,542
20685:518,616,302,15,17,564,654,58,61,542
20697:518,616,76,654,17,564,302,8,58,542
20720:866,616,76,654,17,84,302,8,58,29
20721:518,616,76,654,15,8,84,302,58,542
20735:616,650,76,654,17,564,302,8,58,29
20736:518,616,4268,301,654,15,17,245,8,542
20752:866,616,76,654,17,84,302,8,58,29
20756:70,616,138,76,302,17,84,8,58,508
20761:70,616,650,654,17,564,302,8,58,29
20766:518,616,302,15,17,564,654,58,61,542
20790:866,616,76,654,17,84,302,8,58,29
20807:866,616,76,654,17,84,302,8,58,29
20809:866,616,650,76,654,17,564,302,8,58
20810:866,616,76,654,17,84,302,8,58,29
20812:518,103,616,654,17,302,245,8,61,542
20846:866,616,76,654,17,84,302,8,58,29
20857:866,616,76,654,17,84,302,8,58,29
20858:866,616,650,76,654,17,84,302,8,58
20872:81,616,76,654,17,302,58,2139,508,542
20892:518,616,654,17,84,302,8,564,58,542
20906:224,616,650,76,654,17,84,302,8,58
20908:8,616,76,654,17,787,84,302,1913,58
20911:518,8,616,654,17,245,508,1405,542,1023
20912:866,616,76,654,17,84,302,8,58,29
20918:616,650,61,654,15,17,302,58,29,542
20926:518,616,654,15,17,84,302,8,58,542
20932:866,616,76,654,17,84,302,8,58,29
20950:224,616,654,238,17,564,302,8,58,61
20954:866,616,76,654,17,84,302,8,58,29
20973:518,616,654,15,17,564,302,8,84,58
20985:518,616,76,302,15,17,654,8,58,542
20990:70,616,76,302,17,564,654,8,58,508
21028:518,616,76,654,15,8,84,302,58,29
21029:866,616,76,654,17,84,302,8,58,29
21030:616,76,302,15,17,564,654,8,58,542
21032:616,76,654,17,564,302,8,58,29,542
21033:518,616,302,15,17,654,58,508,61,542
21037:518,616,76,302,17,564,654,8,58,698
21080:518,616,654,15,17,302,8,58,542,245
21082:224,866,616,650,76,302,17,654,8,58
21084:70,616,76,654,17,84,302,8,58,542
21120:518,616,302,15,17,84,8,58,29,542
21139:866,616,650,76,654,17,84,302,8,58
21140:518,616,76,654,8,84,302,564,58,542
21148:866,616,76,654,17,84,302,8,58,29
21149:616,1196,61,302,15,17,654,58,861,542
21151:518,616,650,654,17,564,302,8,58,542
21160:226,616,76,654,17,84,302,8,58,1023
21164:518,616,650,654,17,564,302,8,58,542
21196:866,616,76,654,17,84,302,8,58,29
21207:518,616,302,17,654,8,58,508,61,542
21220:518,616,76,654,17,245,8,378,508,1023
21246:518,616,76,654,15,8,84,302,58,542
21256:866,616,76,654,17,84,302,8,58,29
21259:518,616,650,654,17,564,302,8,58,542
21266:518,616,650,654,15,8,84,302,58,542
21272:518,616,302,15,17,245,8,654,61,94
21288:224,616,650,302,15,17,654,8,58,62
21317:518,8,616,76,654,17,245,58,508,542
21318:518,8,616,650,76,302,17,84,654,58
21354:866,616,76,654,17,84,302,8,58,29
21384:866,616,76,654,17,84,302,8,58,29
21401:866,616,76,654,17,84,302,8,58,29
21423:866,616,76,654,17,84,302,8,58,29
21447:866,616,76,654,17,84,302,8,58,29
21448:518,616,76,654,15,8,84,302,58,542
21469:518,616,654,15,17,564,302,8,58,542
21476:866,616,76,654,17,84,302,8,58,29
21505:70,81,616,654,15,17,302,58,508,542
21514:866,616,76,654,17,84,302,8,58,29
21518:518,616,76,654,8,84,302,58,29,542
21531:866,616,76,654,17,84,302,8,58,29
21542:65,1987,518,616,2955,15,17,131,245,472
21543:131,518,8,616,76,15,17,245,2200,508
21551:866,616,76,654,17,84,302,8,58,29
21570:866,616,76,654,17,84,302,8,58,29
21585:354,518,616,76,302,17,84,654,8,58
21599:32,518,616,76,654,17,564,302,58,542
21604:70,616,76,654,17,84,302,8,1913,58
21608:518,616,650,654,17,84,302,8,58,542
21617:70,518,8,650,15,17,84,564,29,542
21631:866,616,76,654,17,84,302,8,58,29
21633:81,616,650,62,654,15,17,302,58,542
21637:866,616,76,654,17,84,302,8,58,29
21670:866,616,76,654,17,84,302,8,58,29
21689:866,616,76,654,17,84,302,8,58,29
21712:518,8,76,654,15,17,564,302,58,542
21713:518,616,76,654,15,8,84,302,58,542
21714:866,616,76,654,17,84,302,8,58,29
21722:518,616,654,15,8,84,302,564,58,542
21723:518,616,650,654,15,17,302,8,58,542
21732:866,616,76,654,17,84,302,8,58,29
21737:81,8,616,76,654,17,787,84,302,58
21745:866,616,76,654,17,84,302,8,58,29
21763:518,8,650,76,15,17,84,58,29,542
21774:866,616,76,654,17,84,302,8,58,29
21787:518,616,654,17,84,302,8,564,58,542
21794:518,616,650,76,654,15,17,302,8,58
21796:866,616,76,654,17,84,302,8,58,29
21834:354,1382,518,8,616,302,17,84,245,94
21838:616,650,76,654,17,564,302,8,58,542
21853:518,616,302,15,17,564,654,8,58,542
21868:70,616,76,302,17,84,654,8,58,542
21869:518,616,76,302,17,564,245,8,58,654
21908:518,616,76,654,15,8,84,302,58,542
21912:518,616,650,654,17,84,302,8,58,542
21931:866,616,76,654,17,84,302,8,58,29
21932:866,616,76,654,17,84,302,8,58,29
21933:1730,616,76,866,654,17,84,302,8,58
21934:866,616,76,654,17,84,302,8,58,29
21941:866,81,616,76,654,17,84,302,8,58
21943:226,70,616,76,302,17,564,654,58,508
21944:101,616,650,302,15,17,84,654,58,542
21945:866,616,76,654,17,84,302,8,58,29
21947:518,616,76,654,15,8,84,302,29,542
21960:866,616,76,654,17,84,302,8,58,29
21967:518,486,616,76,302,17,245,8,58,508
21968:518,616,76,302,17,84,654,8,58,542
21979:616,236,650,76,654,17,302,8,58,542
21993:616,302,15,17,564,654,8,61,542,245
21996:866,616,76,654,17,84,302,8,58,29
22003:1187,518,616,302,48,17,84,245,8,654
22012:8,616,311,76,302,2543,17,654,5975,4671
22016:518,616,76,654,15,8,84,302,58,542
22017:322,616,650,76,654,17,8,58,285,542
22029:616,76,302,15,17,564,654,8,58,542
22030:866,616,76,654,17,84,302,8,58,29
22036:518,616,650,76,654,17,302,8,58,542
22037:866,616,76,654,17,84,302,8,58,29
22060:518,616,654,15,17,564,302,8,58,29
22080:32,518,8,76,656,17,58,508,1405,1023
22085:899,518,8,616,302,17,1187,84,245,654
22102:866,616,76,654,17,84,302,8,58,29
22109:518,8,650,76,654,84,302,58,29,542
22111:518,8,616,302,15,17,654,58,61,542
22116:518,616,654,15,17,84,302,58,61,542
22124:70,616,76,654,15,17,564,302,58,508
22128:866,616,76,654,17,84,302,8,58,29
22158:518,616,76,654,17,84,302,8,58,542
22164:518,616,76,654,17,84,302,8,58,542
22165:518,616,650,654,17,84,302,564,58,542
22173:866,616,76,654,17,84,302,8,58,508
22176:32,65,1410,518,616,76,302,17,245,8
22184:518,616,650,654,17,84,8,58,29,542
22198:518,616,654,15,17,564,302,8,58,542
22201:486,616,76,654,17,564,302,8,58,542
22213:518,616,2121,650,76,654,17,302,8,58
22222:518,8,616,76,302,17,84,245,58,654
22226:70,616,650,76,654,17,84,302,8,58
22236:616,650,76,654,15,17,302,58,29,542
22245:70,616,650,76,654,17,302,8,58,29
22246:354,8,76,302,17,84,654,58,61,542
22251:70,81,616,650,76,654,17,302,58,508
22262:616,76,654,17,84,302,8,58,508,29
22263:518,616,76,654,15,8,84,58,29,542
22280:518,616,650,76,302,17,654,8,58,285
22286:518,616,654,15,17,302,86,58,508,1405
22299:866,616,76,654,17,84,302,8,58,29
22304:81,616,650,76,654,17,302,8,58,508
22324:866,616,76,654,17,84,302,8,58,29
22326:866,518,8,616,76,654,17,84,302,58
22337:518,616,76,654,15,17,302,8,58,542
22346:518,616,76,654,15,8,84,302,58,542
22354:866,616,76,654,17,84,302,8,58,29
22363:866,616,76,654,17,84,302,8,58,29
22366:616,361,76,302,17,84,654,8,58,29
22372:518,616,650,654,17,564,302,8,58,542
22373:866,616,76,654,17,84,302,8,58,29
22382:616,654,238,17,84,302,8,58,861,62
22388:866,616,76,654,17,84,302,8,58,29
22392:866,616,76,654,17,84,302,8,58,29
22399:8,76,302,17,4755,84,245,564,508,654
22400:81,616,76,654,15,17,302,58,29,542
22401:866,616,76,654,17,84,302,8,58,29
22418:866,70,616,76,654,17,84,302,8,58
22426:866,616,76,654,17,84,302,8,58,29
22427:518,616,654,15,8,84,302,58,29,542
22430:518,616,76,302,15,17,654,8,29,542
22431:354,518,8,76,302,17,564,654,29,542
22436:518,8,650,302,15,17,564,654,58,542
22459:518,616,76,654,8,84,302,58,29,542
22464:518,616,76,654,17,302,8,58,29,542
22465:616,76,654,15,17,302,8,58,61,542
22469:81,168,2153,76,302,719,17,564,984,8860
22476:518,616,650,654,17,84,8,58,29,542
22477:518,616,654,15,17,564,302,58,29,542
22479:866,616,76,654,17,84,302,8,58,29
22483:32,518,616,302,15,17,654,8,58,542
22492:32,616,650,76,302,17,564,654,58,542
22493:866,616,76,654,17,84,302,8,58,29
22497:866,616,76,654,17,84,302,8,58,29
22501:866,518,616,76,302,17,654,8,58,542
22515:866,616,76,654,17,84,302,8,58,29
22521:866,616,76,654,17,84,302,8,58,29
22523:518,616,76,654,15,8,84,302,58,542
22533:866,616,76,654,17,84,302,8,58,29
22538:224,518,616,363,76,654,17,564,302,58
22546:518,616,302,17,787,84,654,564,58,542
22568:518,8,302,15,17,564,654,58,861,542
22574:866,616,76,654,17,84,302,8,58,29
22575:866,616,76,654,17,84,302,8,58,29
22579:518,616,76,302,17,564,654,8,58,542
22580:354,70,81,616,76,302,17,84,654,8
22581:518,616,654,15,17,84,302,8,58,542
22583:866,616,76,654,17,84,302,8,58,29
22586:518,616,76,302,15,17,654,8,58,542
22592:518,616,654,15,17,84,302,8,58,542
22603:518,8,616,302,17,84,245,58,891,654
22624:518,8,616,654,15,17,564,245,58,542
22639:518,8,650,76,654,15,17,84,29,542
22675:866,616,650,76,654,17,302,8,58,29
22681:866,616,76,654,17,84,302,8,58,29
22682:518,616,76,302,15,17,654,8,1405,245
22685:518,616,654,15,17,84,302,8,58,542
22691:518,8,650,76,654,15,17,84,29,542
22699:518,616,650,76,654,8,84,302,58,542
22703:518,616,76,654,17,564,302,8,58,542
22706:866,616,76,654,17,84,302,8,58,29
22711:866,81,616,76,654,17,84,302,8,58
22741:70,616,76,302,17,564,654,8,58,508
22748:518,8,650,76,654,17,84,58,29,542
22755:518,8,616,302,15,17,245,654,508,542
22759:518,616,654,17,564,302,8,84,58,542
22794:866,616,76,654,17,84,302,8,58,29
22799:518,616,76,654,15,8,84,302,58,542
22800:866,616,76,654,17,84,302,8,58,29
22806:616,364,76,654,15,17,84,302,58,1023
22807:5480,168,616,76,302,719,17,1326,984,8860
22808:518,616,76,302,17,564,245,8,58,542
22823:226,616,76,866,654,17,84,302,8,58
22824:224,70,616,650,654,17,564,302,58,29
22825:866,616,76,654,17,84,302,8,58,29
22835:518,616,654,15,17,84,302,8,58,29
22844:518,616,76,302,15,17,84,8,29,542
22850:354,518,616,302,17,84,654,8,58,245
22851:866,616,76,654,17,84,302,8,58,29
22862:866,616,76,654,17,84,302,8,58,29
22863:518,70,8,616,76,654,17,84,302,58
22867:518,616,302,15,17,654,8,58,61,542
22872:518,616,76,654,15,8,84,302,58,542
22873:101,518,616,1102,654,17,302,8,58,542
22887:616,302,15,17,564,654,8,84,58,542
22888:616,650,76,15,17,84,8,58,29,542
22893:866,616,76,654,17,84,302,8,58,29
22901:866,616,76,654,17,84,302,8,58,29
22903:616,650,76,654,17,84,8,58,29,542
22906:616,76,654,238,17,84,302,8,564,58
22936:70,616,76,654,17,84,302,8,564,58
22949:866,616,76,654,17,84,302,8,58,29
22979:518,70,616,76,654,17,84,302,58,508
22983:518,616,650,654,17,84,8,58,29,542
22986:866,616,76,654,17,84,302,8,58,29
23000:131,616,76,61,302,15,17,245,94,654
23040:866,616,76,654,17,84,302,8,58,29
23044:866,616,76,654,17,84,302,8,58,29
23055:866,616,76,654,17,84,302,8,58,29
23057:70,81,616,76,654,17,302,8,58,542
23073:518,616,76,654,15,8,84,302,58,542
23099:866,616,76,654,17,84,302,8,58,29
23110:866,616,76,654,17,84,302,8,58,29
23111:518,616,650,654,17,564,302,8,58,542
23112:616,76,654,15,17,564,302,8,58,542
23113:866,616,76,654,17,84,302,8,58,29
23114:226,70,81,616,76,302,17,564,654,508
23127:616,76,654,17,84,302,8,564,58,245
23133:70,518,616,650,654,17,302,8,58,29
23183:616,76,302,238,17,654,8,58,61,542
23208:518,616,76,654,17,84,302,58,29,542
23221:518,616,654,17,84,302,8,58,542,245
23229:616,76,654,17,564,302,8,58,542,245
23234:518,616,654,15,17,564,302,8,58,542
23244:518,616,654,15,17,564,302,8,58,542
23252:866,616,76,654,17,84,302,8,58,29
23254:224,866,616,650,76,302,17,564,654,8
23255:866,616,76,654,17,84,302,8,58,29
23277:866,616,76,654,17,84,302,8,58,29
23311:866,616,76,654,17,84,302,8,58,29
23323:866,616,76,654,17,84,302,8,58,29
23335:354,70,8,76,654,17,302,58,2139,533
23340:70,616,650,654,17,564,302,8,58,29
23367:616,650,654,17,564,302,8,58,61,62
23382:518,616,654,15,8,84,302,58,29,542
23399:866,616,76,654,17,84,302,8,58,29
23408:81,616,654,17,84,302,8,58,508,542
23423:65,518,616,76,654,17,302,8,58,245
23433:518,616,650,76,654,15,8,564,58,542
23448:866,616,76,654,17,84,302,8,58,29
23452:518,616,76,302,15,17,84,8,29,542
23458:354,8,616,650,654,17,564,302,58,542
23464:866,616,76,654,17,84,302,8,58,29
23465:866,616,76,654,17,84,302,8,58,29
23498:866,616,76,654,17,84,302,8,58,29
23508:866,616,76,654,17,84,302,8,58,29
23514:866,616,76,654,17,84,302,8,58,29
23542:866,616,76,654,17,84,302,8,58,29
23544:1352,616,76,654,17,4755,564,8,58,508
23548:866,616,76,654,17,84,302,8,58,29
23549:81,8,616,650,76,654,17,302,58,542
23569:518,616,650,654,17,564,302,8,58,542
23587:866,616,76,654,17,84,302,8,58,29
23595:899,518,8,616,302,17,84,654,58,245
23606:518,616,650,654,17,564,302,8,58,542
23631:70,81,616,76,654,17,302,8,58,4671
23637:616,650,76,654,17,84,8,58,29,542
23653:1410,518,8,616,76,302,17,245,58,508
23670:866,616,76,654,17,84,302,8,58,29
23678:518,616,650,302,15,17,654,8,58,542
23686:518,616,76,654,15,17,84,302,58,542
23692:518,616,76,654,17,564,302,8,84,58
23699:518,616,364,302,15,17,654,58,61,542
23711:866,616,76,654,17,84,302,8,58,29
23714:518,616,302,15,17,84,654,8,58,542
23735:866,616,76,654,17,84,302,8,58,29
23751:616,76,302,17,84,654,8,564,58,508
23779:518,616,364,302,17,654,8,58,61,542
23785:518,8,616,76,301,17,787,84,58,508
23827:616,76,654,15,17,302,8,58,508,542
23828:224,866,616,76,654,17,84,302,8,58
23847:866,616,76,654,17,84,302,8,5975,58
23865:866,616,76,654,17,84,302,8,58,29
23872:616,650,76,654,17,84,302,8,58,29
23895:866,616,76,654,17,84,302,8,58,29
23907:866,616,76,654,17,84,302,8,58,29
23919:518,616,654,15,17,84,302,8,58,542
23923:616,76,650,1196,654,17,564,302,58,542
23934:32,518,616,654,17,302,8,58,61,542
23943:616,76,302,17,84,654,8,58,29,1102
23959:518,616,650,302,17,84,8,58,29,542
23960:518,616,650,654,17,564,302,8,58,542
23961:866,616,76,654,17,84,302,8,58,29
23962:518,616,76,654,15,17,302,8,58,542
23963:518,616,650,76,654,15,8,84,58,542
23979:866,616,76,654,17,84,302,8,58,29
23997:8,616,76,654,17,564,302,58,168,508
24018:518,616,650,76,654,8,84,58,29,542
24019:866,616,650,76,654,17,84,302,8,58
24056:866,616,76,654,17,84,302,8,58,29
24060:65,131,518,616,363,654,17,564,245,8
24061:224,518,616,76,654,17,564,302,8,58
24075:70,616,76,654,17,84,302,8,1913,58
24083:518,616,654,15,17,302,8,58,61,542
24100:518,616,76,654,17,302,8,58,29,542
24129:518,616,650,654,17,564,302,8,58,542
24144:226,168,5738,76,302,719,17,564,1326,984
24146:518,616,76,302,17,654,8,58,61,542
24155:866,616,76,654,17,84,302,8,58,29
24157:866,616,76,654,17,84,302,8,58,29
24158:518,616,76,302,15,17,564,654,8,58
24162:866,616,76,654,17,84,302,8,58,29
24175:866,81,616,76,654,17,84,302,8,58
24179:518,616,76,654,17,84,302,8,58,29
24184:65,1126,1382,8,616,518,17,245,508,1405
24185:518,616,650,654,15,17,302,8,58,542
24199:65,518,8,616,302,17,58,508,1405,542
24206:866,616,76,654,17,84,302,8,58,29
24210:354,70,81,8,17,84,58,508,94,1023
24219:518,616,76,654,8,84,302,58,29,542
24236:616,76,654,17,564,302,8,58,508,542
